farmer_id,application_year,district,land_area_acres,crop_type,pm_kisan_status,historical_repayment_score,irrigation_type,land_ownership,soil_type,sales_channel,annual_income_inr,liability_ratio_pct,rainfall_deviation_pct,ndvi_score,defaulted_in_next_12_months,target_entitlement_score
F04020,2023,Cuttack,12.91,Cotton,Yes,68.27,Irrigated,Owned,Sandy Loam,APMC,216422.69,6.73,27.5,0.525,0,866.59
F04021,2024,Balasore,1.98,Maize,No,35.63,Irrigated,Tenant,Sandy Loam,Local Trader,152195.81,36.55,-12.58,0.597,0,659.93
F04022,2024,Puri,1.61,Maize,No,50.3,Irrigated,Owned,Clay Loam,Local Trader,302618.35,29.07,8.5,0.81,0,680.54
F04023,2023,Balasore,7.25,Soybean,No,77.45,Rainfed,Tenant,Black,Local Trader,245533.62,33.91,-4.4,0.569,0,774.76
F04024,2022,Cuttack,6.91,Sugarcane,No,62.23,Rainfed,Owned,Alluvial,Contract Buyer,609653.02,19.74,32.25,0.247,0,693.23
F04025,2022,Bhadrak,11.96,Soybean,No,67.25,Irrigated,Owned,Black,FPO,266307.76,17.31,-30.0,0.522,0,792.05
F04026,2024,Cuttack,3.04,Rice,No,55.46,Irrigated,Owned,Laterite,Contract Buyer,531375.04,11.08,-38.74,0.687,0,714.74
F04027,2022,Mayurbhanj,16.28,Wheat,No,58.14,Rainfed,Tenant,Laterite,FPO,355607.15,3.8,-12.73,0.441,0,792.89
F04028,2024,Mayurbhanj,2.13,Sugarcane,No,65.53,Rainfed,Tenant,Laterite,APMC,458033.23,36.69,5.63,0.605,1,251.14
F04029,2023,Puri,13.6,Sugarcane,No,73.35,Rainfed,Owned,Red,APMC,491288.47,0.07,14.08,0.303,0,763.49
F04030,2023,Balasore,3.72,Maize,Yes,46.71,Rainfed,Owned,Black,Contract Buyer,504813.7,9.56,-14.97,0.344,0,781.06
F04031,2022,Cuttack,5.87,Soybean,Yes,61.99,Irrigated,Owned,Sandy Loam,FPO,408519.42,1.37,-8.09,0.674,0,817.48
F04032,2024,Puri,2.47,Maize,No,60.86,Rainfed,Owned,Red,FPO,174462.29,19.0,-8.23,0.584,0,710.79
F04033,2022,Mayurbhanj,10.3,Rice,Yes,30.05,Irrigated,Owned,Sandy Loam,Local Trader,80412.07,8.17,27.1,0.498,0,797.47
F04034,2024,Ganjam,1.13,Maize,Yes,99.04,Irrigated,Tenant,Clay Loam,APMC,502266.36,37.78,-20.36,0.275,0,872.88
F04035,2024,Mayurbhanj,14.78,Rice,No,43.03,Rainfed,Owned,Sandy Loam,APMC,519773.1,6.37,-35.13,0.531,0,760.58
F04036,2023,Mayurbhanj,17.79,Soybean,Yes,59.76,Rainfed,Owned,Red,FPO,204228.21,34.16,-10.25,0.707,1,443.34
F04037,2024,Cuttack,16.03,Cotton,Yes,72.49,Irrigated,Owned,Laterite,FPO,317178.71,6.31,38.3,0.802,0,893.22
F04038,2022,Puri,9.98,Sugarcane,Yes,70.23,Rainfed,Owned,Sandy Loam,Contract Buyer,142670.65,39.46,30.83,0.637,1,395.42
F04039,2023,Puri,4.44,Rice,Yes,65.67,Irrigated,Owned,Red,APMC,297389.28,29.55,-28.54,0.6,0,836.16
F04040,2022,Mayurbhanj,14.95,Maize,Yes,43.61,Rainfed,Tenant,Sandy Loam,FPO,524080.1,33.61,3.38,0.581,1,406.36
F04041,2024,Mayurbhanj,8.15,Soybean,No,97.09,Rainfed,Owned,Red,Local Trader,172688.8,39.54,-17.08,0.67,0,837.07
F04042,2023,Mayurbhanj,14.56,Soybean,Yes,54.3,Irrigated,Owned,Alluvial,Contract Buyer,221179.05,32.91,-12.05,0.337,0,858.56
F04043,2023,Ganjam,7.04,Soybean,No,51.82,Irrigated,Owned,Alluvial,FPO,411748.07,1.78,5.29,0.479,0,713.71
F04044,2022,Balasore,10.57,Wheat,Yes,56.29,Irrigated,Owned,Laterite,FPO,625720.2,3.29,-12.97,0.651,0,870.05
F04045,2022,Cuttack,0.84,Cotton,Yes,76.23,Irrigated,Owned,Alluvial,FPO,294118.17,36.53,-11.41,0.555,0,771.54
F04046,2024,Mayurbhanj,16.22,Maize,No,62.24,Irrigated,Owned,Clay Loam,FPO,476909.37,2.12,-30.78,0.586,0,807.61
F04047,2022,Balasore,13.76,Cotton,Yes,55.0,Irrigated,Owned,Sandy Loam,Contract Buyer,590421.3,22.83,12.48,0.424,0,834.07
F04048,2023,Balasore,2.81,Rice,Yes,88.77,Rainfed,Owned,Red,Local Trader,91413.45,33.33,-8.19,0.521,0,865.09
F04049,2023,Puri,16.37,Wheat,Yes,60.62,Irrigated,Tenant,Laterite,Contract Buyer,96320.29,7.29,22.1,0.673,0,897.55
F04050,2022,Bhadrak,2.63,Maize,No,62.42,Irrigated,Owned,Black,APMC,506728.36,14.45,-12.08,0.36,0,694.61
F04051,2024,Cuttack,13.16,Wheat,No,75.68,Irrigated,Owned,Sandy Loam,Local Trader,647789.55,16.56,-5.36,0.632,0,848.88
F04052,2024,Ganjam,13.87,Maize,No,47.66,Rainfed,Owned,Black,Contract Buyer,454957.55,4.54,28.36,0.661,1,330.35
F04053,2022,Cuttack,17.64,Sugarcane,No,57.8,Rainfed,Owned,Sandy Loam,APMC,111301.34,0.29,2.4,0.732,0,734.57
F04054,2023,Balasore,7.67,Wheat,Yes,94.76,Irrigated,Owned,Sandy Loam,Contract Buyer,130241.86,27.43,-19.13,0.657,0,938.28
F04055,2023,Mayurbhanj,12.12,Millets,Yes,69.53,Rainfed,Tenant,Red,FPO,415354.07,0.46,11.08,0.578,0,920.43
F04056,2024,Ganjam,11.19,Millets,No,63.37,Rainfed,Owned,Black,Local Trader,131327.83,38.0,-3.81,0.598,0,812.12
F04057,2023,Ganjam,11.11,Soybean,No,61.56,Rainfed,Tenant,Black,Contract Buyer,531917.58,39.4,35.41,0.524,0,772.27
F04058,2023,Puri,9.46,Rice,Yes,60.38,Rainfed,Owned,Red,Local Trader,240442.67,8.19,-8.96,0.677,0,865.25
F04059,2022,Mayurbhanj,0.7,Maize,Yes,61.48,Irrigated,Owned,Laterite,APMC,240777.89,31.96,-17.28,0.494,0,772.37
F04060,2022,Bhadrak,7.09,Millets,Yes,70.56,Irrigated,Tenant,Alluvial,FPO,634635.87,30.51,46.72,0.55,0,869.14
F04061,2022,Cuttack,6.49,Sugarcane,Yes,57.47,Irrigated,Tenant,Sandy Loam,Contract Buyer,189876.24,17.51,1.9,0.696,0,764.95
F04062,2022,Balasore,6.41,Cotton,Yes,78.05,Irrigated,Owned,Clay Loam,APMC,636531.36,38.6,7.21,0.388,0,829.62
F04063,2022,Puri,5.19,Sugarcane,Yes,75.65,Irrigated,Tenant,Alluvial,Contract Buyer,453831.12,2.63,11.19,0.595,0,797.31
F04064,2023,Balasore,0.96,Millets,Yes,52.55,Rainfed,Owned,Alluvial,Contract Buyer,185999.66,11.24,13.09,0.569,0,781.0
F04065,2022,Balasore,6.16,Soybean,Yes,78.39,Irrigated,Owned,Laterite,Contract Buyer,197490.95,16.84,-9.55,0.548,0,854.94
F04066,2024,Balasore,3.53,Maize,Yes,73.22,Irrigated,Tenant,Alluvial,APMC,492433.06,2.18,-16.92,0.688,0,835.05
F04067,2024,Ganjam,8.51,Rice,Yes,54.94,Irrigated,Owned,Laterite,APMC,315542.98,11.08,8.88,0.666,0,862.71
F04068,2022,Cuttack,0.42,Rice,Yes,62.85,Irrigated,Owned,Clay Loam,Contract Buyer,525571.63,18.55,-5.03,0.415,0,785.55
F04069,2022,Puri,9.05,Rice,Yes,54.53,Irrigated,Owned,Red,APMC,106566.49,33.75,7.43,0.411,0,842.79
F04070,2023,Cuttack,8.74,Sugarcane,No,69.32,Rainfed,Owned,Red,Contract Buyer,200462.25,26.36,-20.19,0.564,0,737.53
F04071,2023,Cuttack,13.62,Wheat,Yes,70.77,Rainfed,Owned,Black,FPO,513147.13,2.8,12.8,0.495,0,914.03
F04072,2023,Ganjam,11.4,Rice,Yes,67.07,Irrigated,Owned,Sandy Loam,APMC,118062.7,4.8,3.9,0.522,0,900.03
F04073,2022,Ganjam,2.11,Maize,Yes,63.72,Irrigated,Owned,Alluvial,Contract Buyer,624410.99,1.01,10.12,0.64,0,791.9
F04074,2022,Cuttack,16.66,Soybean,Yes,59.85,Irrigated,Owned,Clay Loam,Local Trader,118534.93,19.48,4.54,0.317,0,867.63
F04075,2022,Cuttack,15.88,Soybean,Yes,80.21,Rainfed,Owned,Black,APMC,430524.51,26.49,10.1,0.472,0,916.66
F04076,2023,Balasore,4.45,Cotton,Yes,68.35,Rainfed,Tenant,Alluvial,APMC,406391.18,7.41,-4.74,0.444,0,792.5
F04077,2023,Ganjam,15.27,Soybean,Yes,81.78,Rainfed,Owned,Laterite,APMC,423485.52,6.53,9.02,0.626,0,926.18
F04078,2023,Cuttack,9.68,Maize,No,35.05,Rainfed,Owned,Alluvial,Local Trader,442123.87,40.68,-12.3,0.772,0,711.14
F04079,2023,Bhadrak,0.61,Millets,Yes,52.68,Rainfed,Tenant,Clay Loam,Local Trader,268562.85,18.38,-19.37,0.426,0,781.81
F04080,2023,Ganjam,3.52,Wheat,No,47.93,Rainfed,Tenant,Clay Loam,FPO,379941.61,29.91,12.42,0.61,0,699.21
F04081,2022,Mayurbhanj,13.44,Cotton,No,42.22,Irrigated,Owned,Laterite,APMC,186618.49,35.47,-19.34,0.729,1,277.59
F04082,2024,Ganjam,16.63,Soybean,No,74.72,Rainfed,Owned,Clay Loam,Contract Buyer,108842.78,28.96,39.28,0.716,0,832.02
F04083,2022,Ganjam,15.08,Millets,Yes,48.08,Irrigated,Owned,Laterite,FPO,397903.23,32.31,-2.31,0.502,1,438.34
F04084,2022,Bhadrak,16.61,Millets,No,65.9,Rainfed,Owned,Clay Loam,Contract Buyer,232683.43,0.6,-14.39,0.637,0,796.4
F04085,2022,Mayurbhanj,7.05,Cotton,No,64.1,Irrigated,Owned,Laterite,APMC,330072.56,10.89,8.62,0.418,0,702.08
F04086,2024,Cuttack,2.19,Rice,No,61.0,Irrigated,Owned,Sandy Loam,APMC,93433.18,29.28,-30.26,0.535,0,716.0
F04087,2024,Ganjam,7.5,Wheat,Yes,48.04,Irrigated,Owned,Sandy Loam,FPO,145497.35,0.63,7.78,0.815,0,837.81
F04088,2024,Bhadrak,6.02,Soybean,Yes,40.87,Irrigated,Owned,Laterite,Contract Buyer,435264.32,29.46,-17.38,0.643,0,788.67
F04089,2022,Ganjam,15.51,Maize,Yes,78.41,Rainfed,Owned,Red,APMC,201136.77,27.18,-3.79,0.571,0,908.34
F04090,2023,Cuttack,12.99,Soybean,Yes,54.99,Rainfed,Tenant,Red,APMC,384513.97,2.06,-5.54,0.438,0,867.03
F04091,2022,Balasore,13.63,Rice,No,56.41,Rainfed,Owned,Red,APMC,336407.54,22.27,-31.7,0.623,0,791.25
F04092,2022,Ganjam,14.03,Rice,Yes,61.27,Irrigated,Tenant,Black,FPO,490405.34,20.46,9.07,0.589,0,877.55
F04093,2024,Balasore,16.27,Sugarcane,No,86.48,Rainfed,Owned,Black,APMC,259761.91,33.0,-28.74,0.389,0,803.63
F04094,2022,Cuttack,14.96,Wheat,Yes,71.54,Irrigated,Owned,Black,Contract Buyer,516259.16,41.89,8.29,0.537,0,912.9
F04095,2022,Mayurbhanj,7.02,Millets,Yes,50.65,Irrigated,Owned,Sandy Loam,Local Trader,327243.4,37.14,15.7,0.417,0,825.08
F04096,2024,Bhadrak,12.78,Wheat,No,83.71,Irrigated,Owned,Sandy Loam,Local Trader,525546.17,24.96,22.09,0.526,0,866.6
F04097,2022,Cuttack,11.35,Rice,Yes,61.7,Rainfed,Owned,Red,Local Trader,424832.89,25.29,16.09,0.338,0,878.74
F04098,2022,Bhadrak,9.55,Rice,Yes,86.79,Irrigated,Owned,Laterite,APMC,179396.39,31.49,1.27,0.751,0,919.09
F04099,2023,Balasore,11.87,Rice,Yes,77.55,Irrigated,Owned,Red,APMC,450745.54,10.0,-25.11,0.396,0,922.0
F04100,2024,Cuttack,8.92,Maize,Yes,64.39,Irrigated,Tenant,Alluvial,APMC,627087.88,27.08,-10.29,0.618,0,869.19
F04101,2023,Bhadrak,10.36,Maize,Yes,69.35,Rainfed,Tenant,Black,APMC,520872.07,3.71,13.61,0.876,0,892.9
F04102,2022,Mayurbhanj,11.86,Millets,No,87.98,Rainfed,Owned,Clay Loam,FPO,284191.49,27.22,24.62,0.592,0,845.42
F04103,2023,Balasore,5.05,Soybean,Yes,36.87,Rainfed,Owned,Red,APMC,317200.67,38.39,-16.66,0.632,1,334.36
F04104,2024,Mayurbhanj,6.79,Wheat,Yes,44.42,Irrigated,Owned,Laterite,Contract Buyer,587020.5,32.58,15.24,0.432,0,819.15
F04105,2023,Cuttack,4.42,Sugarcane,No,54.29,Rainfed,Owned,Clay Loam,APMC,283684.94,11.67,5.03,0.534,0,669.16
F04106,2022,Mayurbhanj,13.27,Rice,No,44.79,Irrigated,Owned,Laterite,APMC,415987.46,38.66,-4.86,0.611,0,759.97
F04107,2022,Cuttack,2.22,Wheat,Yes,36.06,Irrigated,Owned,Sandy Loam,APMC,131185.84,17.01,3.37,0.512,0,740.37
F04108,2024,Cuttack,16.04,Maize,No,58.12,Irrigated,Owned,Red,FPO,343048.57,16.58,5.85,0.337,0,783.09
F04109,2023,Bhadrak,8.84,Sugarcane,Yes,51.85,Rainfed,Owned,Clay Loam,Local Trader,425335.54,23.42,-6.14,0.542,0,788.41
F04110,2023,Balasore,17.71,Wheat,Yes,58.9,Rainfed,Tenant,Red,FPO,601298.83,1.08,26.55,0.443,0,894.2
F04111,2024,Bhadrak,0.62,Maize,Yes,66.65,Rainfed,Owned,Clay Loam,Local Trader,554885.21,16.66,-39.28,0.553,0,789.21
F04112,2022,Puri,17.49,Rice,No,46.36,Irrigated,Owned,Sandy Loam,APMC,647350.49,26.01,-0.66,0.279,0,762.34
F04113,2024,Ganjam,11.13,Sugarcane,Yes,60.67,Rainfed,Owned,Clay Loam,Contract Buyer,519095.9,23.76,24.0,0.556,0,832.82
F04114,2023,Balasore,0.47,Sugarcane,Yes,51.14,Irrigated,Owned,Red,APMC,269425.42,0.4,24.01,0.478,0,715.64
F04115,2022,Ganjam,17.17,Rice,No,66.73,Rainfed,Tenant,Red,APMC,606190.24,16.47,6.22,0.467,0,809.81
F04116,2024,Bhadrak,2.08,Rice,Yes,92.19,Irrigated,Owned,Sandy Loam,APMC,511877.41,40.87,14.74,0.67,1,445.96
F04117,2023,Mayurbhanj,15.79,Maize,Yes,78.73,Irrigated,Owned,Black,FPO,611777.83,33.93,19.81,0.594,0,923.49
F04118,2024,Puri,3.85,Cotton,Yes,74.97,Irrigated,Tenant,Sandy Loam,Local Trader,567050.69,23.82,-7.02,0.573,0,817.11
F04119,2022,Cuttack,12.71,Millets,Yes,88.99,Rainfed,Owned,Sandy Loam,Local Trader,552425.52,4.98,-7.84,0.696,0,957.02
F04120,2024,Ganjam,9.37,Soybean,No,46.94,Rainfed,Owned,Clay Loam,Contract Buyer,417854.44,34.47,28.43,0.497,0,742.42
F04121,2024,Mayurbhanj,3.31,Wheat,Yes,52.52,Irrigated,Tenant,Laterite,FPO,121760.24,24.35,3.58,0.561,0,810.43
F04122,2022,Puri,16.97,Sugarcane,Yes,67.39,Irrigated,Tenant,Alluvial,APMC,359694.54,31.0,2.85,0.616,0,833.69
F04123,2022,Balasore,3.36,Wheat,No,85.43,Irrigated,Owned,Alluvial,APMC,113860.26,15.45,-26.7,0.562,0,776.97
F04124,2022,Cuttack,0.5,Wheat,Yes,49.31,Irrigated,Owned,Red,Contract Buyer,291498.51,28.09,-11.17,0.458,0,759.51
F04125,2023,Ganjam,11.16,Maize,Yes,61.3,Rainfed,Tenant,Black,Contract Buyer,335640.62,38.13,5.44,0.703,0,871.86
F04126,2022,Puri,0.47,Maize,Yes,76.84,Irrigated,Tenant,Laterite,APMC,332102.19,15.48,-14.29,0.35,0,809.49
F04127,2023,Mayurbhanj,4.23,Wheat,Yes,67.93,Rainfed,Owned,Black,FPO,312428.57,20.71,-15.32,0.578,0,836.11
F04128,2023,Mayurbhanj,3.99,Cotton,Yes,36.87,Rainfed,Owned,Black,Local Trader,563071.81,37.29,0.41,0.564,0,727.69
F04129,2023,Mayurbhanj,16.52,Millets,Yes,70.09,Irrigated,Tenant,Red,FPO,108868.19,31.84,6.32,0.636,0,925.11
F04130,2023,Bhadrak,15.86,Sugarcane,Yes,58.18,Rainfed,Tenant,Red,APMC,154626.02,1.51,-5.31,0.608,0,825.39
F04131,2023,Balasore,1.49,Millets,No,70.24,Irrigated,Owned,Laterite,Local Trader,342870.66,27.35,-18.58,0.573,0,739.13
F04132,2022,Mayurbhanj,2.67,Cotton,Yes,37.32,Rainfed,Owned,Black,Local Trader,536404.42,21.8,8.17,0.656,1,263.78
F04133,2024,Puri,4.25,Millets,Yes,46.03,Irrigated,Tenant,Red,APMC,154713.14,36.44,15.27,0.456,0,803.7
F04134,2024,Mayurbhanj,16.25,Rice,No,81.96,Irrigated,Owned,Alluvial,Contract Buyer,508141.14,9.39,22.12,0.502,0,848.2
F04135,2024,Bhadrak,13.71,Millets,Yes,52.63,Irrigated,Owned,Black,FPO,409160.69,7.06,7.7,0.538,1,459.38
F04136,2022,Balasore,8.06,Rice,Yes,34.17,Irrigated,Owned,Red,APMC,508427.41,33.85,-18.07,0.621,0,781.74
F04137,2023,Bhadrak,2.07,Soybean,No,100,Rainfed,Owned,Black,Contract Buyer,293560.79,29.85,4.68,0.5,0,782.86
F04138,2023,Ganjam,14.11,Maize,Yes,60.15,Irrigated,Owned,Clay Loam,Local Trader,220155.77,19.14,0.88,0.626,0,877.43
F04139,2023,Ganjam,9.94,Cotton,No,50.4,Rainfed,Owned,Clay Loam,APMC,202767.29,31.92,-5.85,0.662,1,289.38
F04140,2024,Mayurbhanj,16.82,Rice,No,85.6,Irrigated,Tenant,Sandy Loam,Contract Buyer,121643.13,14.36,-2.56,0.778,0,864.13
F04141,2023,Ganjam,9.64,Sugarcane,Yes,97.69,Rainfed,Owned,Red,APMC,332189.07,32.34,15.74,0.637,0,905.75
F04142,2023,Puri,11.12,Millets,Yes,70.15,Rainfed,Tenant,Alluvial,Local Trader,606376.92,37.89,23.58,0.478,0,920.37
F04143,2022,Mayurbhanj,8.71,Millets,Yes,66.19,Irrigated,Owned,Alluvial,APMC,161446.09,3.91,0.16,0.675,0,882.2
F04144,2023,Mayurbhanj,9.77,Maize,Yes,74.67,Irrigated,Owned,Black,FPO,182342.55,21.96,-3.98,0.543,0,890.53
F04145,2022,Puri,14.65,Millets,Yes,44.11,Rainfed,Owned,Laterite,Local Trader,185549.79,34.71,3.66,0.673,0,857.73
F04146,2023,Bhadrak,2.26,Soybean,Yes,77.07,Irrigated,Owned,Clay Loam,Contract Buyer,141815.55,14.85,-15.65,0.589,0,823.31
F04147,2022,Ganjam,2.99,Maize,Yes,30.68,Irrigated,Owned,Sandy Loam,Local Trader,391460.59,21.02,33.67,0.554,0,722.18
F04148,2023,Ganjam,4.31,Cotton,Yes,78.68,Irrigated,Owned,Laterite,FPO,160022.99,15.92,30.0,0.456,0,818.73
F04149,2023,Ganjam,7.1,Millets,Yes,44.81,Irrigated,Tenant,Red,APMC,96413.04,9.01,-15.83,0.67,0,816.96
F04150,2023,Bhadrak,10.15,Sugarcane,Yes,65.02,Irrigated,Tenant,Red,Local Trader,380213.41,11.04,-0.44,0.488,0,826.79
F04151,2022,Cuttack,2.64,Sugarcane,No,59.57,Irrigated,Owned,Alluvial,Contract Buyer,544460.35,14.96,-17.13,0.518,0,651.48
F04152,2023,Ganjam,17.82,Millets,Yes,53.0,Rainfed,Owned,Black,FPO,141484.02,19.07,23.02,0.48,0,880.47
F04153,2022,Puri,11.45,Soybean,No,43.15,Rainfed,Owned,Black,FPO,314966.72,1.69,-8.66,0.366,0,732.05
F04154,2022,Bhadrak,15.21,Sugarcane,No,62.02,Irrigated,Owned,Sandy Loam,Contract Buyer,206755.97,22.39,5.88,0.564,0,743.97
F04155,2024,Ganjam,3.11,Cotton,Yes,49.49,Rainfed,Owned,Alluvial,APMC,282021.7,21.05,-3.36,0.287,0,750.79
F04156,2022,Cuttack,10.94,Sugarcane,Yes,56.41,Rainfed,Owned,Alluvial,Contract Buyer,468699.82,0.75,-4.78,0.597,0,806.04
F04157,2022,Mayurbhanj,15.48,Cotton,Yes,85.06,Irrigated,Owned,Laterite,Contract Buyer,549868.78,19.17,18.43,0.788,0,898.79
F04158,2023,Mayurbhanj,10.23,Rice,Yes,33.22,Rainfed,Owned,Alluvial,APMC,102930.33,10.58,2.75,0.557,0,814.19
F04159,2024,Balasore,5.41,Maize,Yes,78.35,Rainfed,Owned,Red,Local Trader,230865.44,23.99,-16.41,0.524,0,865.8
F04160,2022,Cuttack,17.69,Cotton,No,64.55,Rainfed,Owned,Red,Contract Buyer,206765.28,39.0,-2.51,0.457,0,760.88
F04161,2024,Ganjam,6.59,Maize,Yes,74.45,Rainfed,Tenant,Laterite,Contract Buyer,350133.69,14.25,-3.33,0.68,0,871.25
F04162,2023,Puri,11.36,Soybean,No,57.06,Irrigated,Tenant,Red,APMC,359020.34,25.6,19.29,0.684,0,773.13
F04163,2024,Puri,15.35,Sugarcane,Yes,35.19,Irrigated,Owned,Alluvial,Contract Buyer,208847.28,11.47,9.81,0.667,0,790.99
F04164,2022,Ganjam,15.91,Soybean,No,51.29,Irrigated,Owned,Sandy Loam,Contract Buyer,247547.2,22.26,-33.95,0.479,0,765.56
F04165,2023,Ganjam,17.42,Soybean,No,27.32,Irrigated,Owned,Laterite,Contract Buyer,406117.35,19.98,-10.24,0.47,0,712.13
F04166,2022,Ganjam,10.15,Millets,Yes,38.9,Rainfed,Owned,Red,Contract Buyer,156560.26,6.18,7.4,0.502,0,825.43
F04167,2022,Cuttack,1.15,Wheat,No,78.51,Irrigated,Owned,Laterite,Contract Buyer,308902.74,24.06,-39.49,0.563,0,738.74
F04168,2022,Ganjam,3.83,Maize,Yes,54.49,Irrigated,Owned,Clay Loam,FPO,112587.62,5.31,-4.42,0.458,0,782.24
F04169,2024,Ganjam,14.71,Wheat,No,63.88,Irrigated,Owned,Black,Contract Buyer,163621.21,0.42,6.65,0.48,0,812.42
F04170,2022,Mayurbhanj,10.14,Cotton,Yes,57.27,Irrigated,Tenant,Sandy Loam,Local Trader,245036.1,25.82,-14.57,0.598,0,816.6
F04171,2022,Mayurbhanj,12.47,Rice,Yes,76.36,Irrigated,Owned,Red,Local Trader,588941.04,25.66,22.89,0.422,0,919.23
F04172,2024,Mayurbhanj,0.56,Millets,Yes,61.08,Irrigated,Owned,Alluvial,Local Trader,445302.74,13.47,3.47,0.584,0,795.37
F04173,2022,Balasore,10.67,Wheat,Yes,75.3,Rainfed,Owned,Red,Contract Buyer,409530.13,17.96,4.63,0.36,0,910.93
F04174,2022,Balasore,1.98,Wheat,Yes,58.25,Irrigated,Owned,Laterite,Local Trader,304325.37,18.56,-9.35,0.65,0,786.17
F04175,2023,Cuttack,10.09,Soybean,Yes,70.64,Irrigated,Owned,Red,APMC,346870.76,24.14,26.23,0.564,0,883.43
F04176,2022,Ganjam,3.03,Millets,Yes,52.52,Irrigated,Owned,Laterite,Local Trader,412263.69,38.25,38.35,0.565,0,793.84
F04177,2024,Ganjam,12.28,Millets,Yes,55.49,Irrigated,Owned,Red,Contract Buyer,255765.09,31.01,-11.09,0.667,0,894.14
F04178,2022,Balasore,8.14,Soybean,Yes,68.14,Rainfed,Owned,Sandy Loam,APMC,435524.73,17.14,19.1,0.512,0,847.18
F04179,2023,Bhadrak,3.92,Soybean,Yes,95.46,Rainfed,Owned,Laterite,Local Trader,207821.91,34.17,-13.16,0.421,0,879.31
F04180,2023,Puri,17.82,Sugarcane,No,86.01,Rainfed,Tenant,Sandy Loam,Local Trader,580101.78,11.51,20.42,0.811,0,792.94
F04181,2024,Mayurbhanj,9.94,Cotton,Yes,78.56,Irrigated,Tenant,Red,Local Trader,179703.79,8.27,4.7,0.577,0,861.96
F04182,2024,Bhadrak,16.37,Soybean,Yes,81.11,Irrigated,Tenant,Red,APMC,571386.62,37.76,23.84,0.731,0,927.27
F04183,2023,Balasore,7.87,Sugarcane,Yes,60.54,Irrigated,Tenant,Black,Local Trader,300168.12,0.43,-28.98,0.375,0,798.03
F04184,2023,Mayurbhanj,15.86,Soybean,Yes,80.91,Rainfed,Tenant,Clay Loam,APMC,531881.78,36.26,19.77,0.631,0,917.39
F04185,2023,Bhadrak,9.36,Soybean,Yes,93.31,Rainfed,Owned,Red,Local Trader,100269.73,36.31,-3.1,0.527,0,910.77
F04186,2023,Bhadrak,14.33,Rice,Yes,63.14,Irrigated,Owned,Red,FPO,438176.59,20.91,-6.04,0.502,0,893.66
F04187,2024,Balasore,8.76,Cotton,No,65.16,Irrigated,Owned,Laterite,Local Trader,173832.16,33.35,-44.18,0.421,0,749.34
F04188,2024,Bhadrak,5.62,Wheat,Yes,72.61,Irrigated,Owned,Laterite,Contract Buyer,315697.62,3.09,-30.69,0.423,0,868.98
F04189,2023,Balasore,13.02,Cotton,Yes,64.22,Irrigated,Owned,Clay Loam,Local Trader,415450.7,32.48,-7.02,0.405,0,859.39
F04190,2023,Bhadrak,12.87,Maize,Yes,57.12,Irrigated,Owned,Red,APMC,158068.08,24.47,-29.37,0.672,0,871.72
F04191,2022,Cuttack,17.04,Wheat,Yes,63.96,Rainfed,Tenant,Sandy Loam,APMC,201440.89,20.03,24.4,0.564,0,893.03
F04192,2023,Mayurbhanj,5.16,Sugarcane,Yes,20.21,Rainfed,Owned,Alluvial,Local Trader,333660.53,29.9,-1.44,0.281,1,256.35
F04193,2022,Mayurbhanj,7.16,Soybean,Yes,73.11,Irrigated,Owned,Black,APMC,147416.49,37.45,-15.41,0.446,0,851.39
F04194,2023,Bhadrak,15.17,Sugarcane,Yes,67.94,Irrigated,Owned,Black,APMC,393411.03,13.39,12.37,0.626,0,850.59
F04195,2023,Cuttack,15.93,Maize,No,69.3,Irrigated,Owned,Laterite,APMC,310600.37,28.74,9.73,0.456,0,809.75
F04196,2022,Mayurbhanj,7.34,Maize,Yes,55.21,Irrigated,Owned,Black,Local Trader,267304.68,20.09,-10.31,0.694,0,815.49
F04197,2024,Mayurbhanj,13.82,Rice,Yes,100,Irrigated,Owned,Sandy Loam,Contract Buyer,408481.03,24.63,15.74,0.752,0,980
F04198,2023,Bhadrak,3.35,Soybean,Yes,60.76,Irrigated,Owned,Black,APMC,115571.79,33.59,-3.58,0.466,0,799.17
F04199,2023,Ganjam,13.39,Wheat,Yes,100,Irrigated,Owned,Clay Loam,APMC,392200.52,38.01,24.22,0.282,0,979.82
F04200,2024,Balasore,12.57,Cotton,No,75.92,Irrigated,Owned,Sandy Loam,Contract Buyer,553541.8,37.08,-16.48,0.524,0,802.68
F04201,2023,Puri,13.0,Millets,Yes,100,Irrigated,Owned,Clay Loam,FPO,134590.12,3.54,-23.15,0.402,0,973.68
F04202,2024,Mayurbhanj,4.3,Rice,Yes,81.54,Irrigated,Owned,Black,FPO,572789.99,37.42,15.02,0.58,0,869.48
F04203,2022,Puri,10.01,Soybean,Yes,70.46,Irrigated,Owned,Black,FPO,81043.18,2.6,-12.99,0.402,0,866.94
F04204,2024,Balasore,6.77,Cotton,Yes,56.41,Irrigated,Owned,Red,APMC,299269.67,32.41,-3.32,0.478,0,797.27
F04205,2024,Ganjam,12.89,Rice,Yes,72.29,Irrigated,Tenant,Red,Contract Buyer,162396.83,32.71,-10.48,0.614,0,921.26
F04206,2023,Cuttack,10.6,Sugarcane,No,33.79,Irrigated,Owned,Sandy Loam,Local Trader,188398.74,15.75,19.92,0.583,0,662.82
